$GPHPD,2058,119113.400,269.479,-0.002,180.014,31.1295294,120.6616242,12.81,-5.153,-0.001,0.127,-1.000,17,21,0B*38
$GPHPD,2058,119113.600,269.719,-0.726,176.854,31.1295297,120.6616133,12.80,-5.248,0.288,-0.046,-1.000,17,21,0B*30
$GPHPD,2058,119113.600,269.719,-0.726,176.854,31.1295297,120.6616133,12.80,-5.248,0.288,-0.046,-1.000,17,21,0B*30
$GPHPD,2058,119113.800,270.308,-1.902,179.641,31.1295296,120.6616028,12.81,-5.138,0.032,0.079,-1.000,17,20,0B*12
$GPHPD,2058,119113.800,270.308,-1.902,179.641,31.1295296,120.6616028,12.81,-5.138,0.032,0.079,-1.000,17,20,0B*12
$GPHPD,2058,119114.000,269.723,-0.741,177.282,31.1295300,120.6615922,12.79,-4.978,0.236,-0.151,-1.000,17,20,0B*31
$GPHPD,2058,119114.000,269.723,-0.741,177.282,31.1295300,120.6615922,12.79,-4.978,0.236,-0.151,-1.000,17,20,0B*31
$GPHPD,2058,119114.200,269.751,-2.271,179.112,31.1295298,120.6615814,12.81,-5.017,0.078,-0.025,-1.000,13,20,0B*3A
$GPHPD,2058,119114.200,269.751,-2.271,179.112,31.1295298,120.6615814,12.81,-5.017,0.078,-0.025,-1.000,13,20,0B*3A
$GPHPD,2058,119114.400,270.149,-21.402,179.988,31.1295300,120.6615708,12.80,-5.054,0.001,0.020,-1.000,11,20,0B*23
$GPHPD,2058,119114.400,270.149,-21.402,179.988,31.1295300,120.6615708,12.80,-5.054,0.001,0.020,-1.000,11,20,0B*23
$GPHPD,2058,119114.600,270.061,-8.200,178.947,31.1295301,120.6615603,12.80,-5.002,0.092,0.073,-1.000,11,20,0B*13
$GPHPD,2058,119114.600,270.061,-8.200,178.947,31.1295301,120.6615603,12.80,-5.002,0.092,0.073,-1.000,11,20,0B*13
$GPHPD,2058,119114.800,270.082,1.625,179.764,31.1295302,120.6615500,12.80,-4.905,0.020,-0.044,-1.000,11,20,0B*15
$GPHPD,2058,119114.800,270.082,1.625,179.764,31.1295302,120.6615500,12.80,-4.905,0.020,-0.044,-1.000,11,20,0B*15
$GPHPD,2058,119115.000,270.060,5.569,178.940,31.1295303,120.6615396,12.80,-4.985,0.092,-0.022,-1.000,11,20,0B*1F
$GPHPD,2058,119115.000,270.060,5.569,178.940,31.1295303,120.6615396,12.80,-4.985,0.092,-0.022,-1.000,11,20,0B*1F
$GPHPD,2058,119115.200,270.562,3.754,179.026,31.1295305,120.6615292,12.80,-4.979,0.085,0.016,-1.000,11,20,0B*34
$GPHPD,2058,119115.200,270.562,3.754,179.026,31.1295305,120.6615292,12.80,-4.979,0.085,0.016,-1.000,11,20,0B*34
$GPHPD,2058,119115.400,270.241,-5.906,179.192,31.1295307,120.6615190,12.81,-4.838,0.068,0.027,-1.000,11,20,0B*1F
$GPHPD,2058,119115.400,270.241,-5.906,179.192,31.1295307,120.6615190,12.81,-4.838,0.068,0.027,-1.000,11,20,0B*1F
$GPHPD,2058,119115.600,270.649,1.049,178.912,31.1295309,120.6615087,12.81,-4.888,0.093,-0.033,-1.000,11,20,0B*15
$GPHPD,2058,119115.600,270.649,1.049,178.912,31.1295309,120.6615087,12.81,-4.888,0.093,-0.033,-1.000,11,20,0B*15
$GPHPD,2058,119115.800,270.705,-7.545,178.930,31.1295310,120.6614984,12.81,-4.897,0.091,-0.076,-1.000,11,20,0B*3E
$GPHPD,2058,119115.800,270.705,-7.545,178.930,31.1295310,120.6614984,12.81,-4.897,0.091,-0.076,-1.000,11,20,0B*3E
$GPHPD,2058,119116.000,270.306,-6.386,179.012,31.1295311,120.6614884,12.82,-4.798,0.083,0.016,-1.000,11,21,0B*18
$GPHPD,2058,119116.000,270.306,-6.386,179.012,31.1295311,120.6614884,12.82,-4.798,0.083,0.016,-1.000,11,21,0B*18
$GPHPD,2058,119116.200,270.427,2.747,179.625,31.1295313,120.6614787,12.81,-4.557,0.030,-0.037,-1.000,11,21,0B*16
